File,Line,Sentiment,SentimentScore
joebidencomprehend.csv,196,NEUTRAL,"{'Mixed': 0.005202482920140028, 'Negative': 0.2439335286617279, 'Neutral': 0.645976185798645, 'Positive': 0.10488778352737427}"
joebidencomprehend.csv,197,NEUTRAL,"{'Mixed': 0.06893128156661987, 'Negative': 0.25591522455215454, 'Neutral': 0.6663627028465271, 'Positive': 0.008790825493633747}"
joebidencomprehend.csv,198,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,201,NEUTRAL,"{'Mixed': 0.0006660939543507993, 'Negative': 0.29016751050949097, 'Neutral': 0.7005818486213684, 'Positive': 0.008584502153098583}"
joebidencomprehend.csv,202,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,204,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,206,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,207,NEUTRAL,"{'Mixed': 0.0007286226027645171, 'Negative': 0.01770404726266861, 'Neutral': 0.9763350486755371, 'Positive': 0.005232302937656641}"
joebidencomprehend.csv,208,NEUTRAL,"{'Mixed': 0.00023898141807876527, 'Negative': 0.13576409220695496, 'Neutral': 0.8636106848716736, 'Positive': 0.0003862447338178754}"
joebidencomprehend.csv,116,NEUTRAL,"{'Mixed': 0.011255807243287563, 'Negative': 0.0033475386444479227, 'Neutral': 0.9733262062072754, 'Positive': 0.012070433236658573}"
joebidencomprehend.csv,122,NEGATIVE,"{'Mixed': 0.021844688802957535, 'Negative': 0.637978196144104, 'Neutral': 0.3377896547317505, 'Positive': 0.0023874551989138126}"
joebidencomprehend.csv,125,NEGATIVE,"{'Mixed': 0.0006650033756159246, 'Negative': 0.6416771411895752, 'Neutral': 0.35651731491088867, 'Positive': 0.0011405519908294082}"
joebidencomprehend.csv,130,NEUTRAL,"{'Mixed': 2.6574442017590627e-05, 'Negative': 0.000694040150847286, 'Neutral': 0.9948557615280151, 'Positive': 0.004423632752150297}"
joebidencomprehend.csv,136,NEGATIVE,"{'Mixed': 0.002253207378089428, 'Negative': 0.5904442667961121, 'Neutral': 0.40057992935180664, 'Positive': 0.006722602061927319}"
joebidencomprehend.csv,139,NEUTRAL,"{'Mixed': 0.0170577559620142, 'Negative': 0.04432619735598564, 'Neutral': 0.936945915222168, 'Positive': 0.0016701678978279233}"
joebidencomprehend.csv,140,MIXED,"{'Mixed': 0.6398791670799255, 'Negative': 0.07193499058485031, 'Neutral': 0.26450115442276, 'Positive': 0.023684676736593246}"
joebidencomprehend.csv,141,NEGATIVE,"{'Mixed': 0.0008736723102629185, 'Negative': 0.7347323894500732, 'Neutral': 0.26189976930618286, 'Positive': 0.00249408814124763}"
joebidencomprehend.csv,143,NEUTRAL,"{'Mixed': 0.000689237960614264, 'Negative': 0.0774034857749939, 'Neutral': 0.9150974750518799, 'Positive': 0.006809837184846401}"
joebidencomprehend.csv,145,NEUTRAL,"{'Mixed': 0.0003476362908259034, 'Negative': 0.0017057646764442325, 'Neutral': 0.9968181848526001, 'Positive': 0.0011284139472991228}"
joebidencomprehend.csv,147,NEUTRAL,"{'Mixed': 0.022716810926795006, 'Negative': 0.07880674302577972, 'Neutral': 0.8686420917510986, 'Positive': 0.029834283515810966}"
joebidencomprehend.csv,152,NEUTRAL,"{'Mixed': 0.0005481422413140535, 'Negative': 0.0017466311110183597, 'Neutral': 0.9961989521980286, 'Positive': 0.001506276079453528}"
joebidencomprehend.csv,170,NEUTRAL,"{'Mixed': 0.01562662050127983, 'Negative': 0.3986256718635559, 'Neutral': 0.5231273770332336, 'Positive': 0.06262032687664032}"
joebidencomprehend.csv,179,NEUTRAL,"{'Mixed': 0.17913112044334412, 'Negative': 0.03204382583498955, 'Neutral': 0.7683132886886597, 'Positive': 0.020511792972683907}"
joebidencomprehend.csv,181,NEGATIVE,"{'Mixed': 0.009153138846158981, 'Negative': 0.6087090969085693, 'Neutral': 0.377279669046402, 'Positive': 0.004858129192143679}"
joebidencomprehend.csv,191,NEUTRAL,"{'Mixed': 0.000827646057587117, 'Negative': 0.029384110122919083, 'Neutral': 0.9593582153320312, 'Positive': 0.010430044494569302}"
joebidencomprehend.csv,199,NEUTRAL,"{'Mixed': 0.006566484458744526, 'Negative': 0.05824153870344162, 'Neutral': 0.9315916299819946, 'Positive': 0.0036003675777465105}"
joebidencomprehend.csv,203,NEGATIVE,"{'Mixed': 0.022910742089152336, 'Negative': 0.4818783700466156, 'Neutral': 0.47689154744148254, 'Positive': 0.018319327384233475}"
joebidencomprehend.csv,205,NEGATIVE,"{'Mixed': 0.00014113314682617784, 'Negative': 0.996699869632721, 'Neutral': 0.002877164864912629, 'Positive': 0.00028188040596432984}"
joebidencomprehend.csv,210,NEUTRAL,"{'Mixed': 0.01849810965359211, 'Negative': 0.028062013909220695, 'Neutral': 0.9498636722564697, 'Positive': 0.00357617880217731}"
joebidencomprehend.csv,211,NEUTRAL,"{'Mixed': 6.631728319916874e-05, 'Negative': 0.0012499609729275107, 'Neutral': 0.9975761771202087, 'Positive': 0.0011074910871684551}"
joebidencomprehend.csv,216,NEUTRAL,"{'Mixed': 0.009611085057258606, 'Negative': 0.13047602772712708, 'Neutral': 0.8440995216369629, 'Positive': 0.01581341214478016}"
joebidencomprehend.csv,217,NEUTRAL,"{'Mixed': 0.24393975734710693, 'Negative': 0.11678463965654373, 'Neutral': 0.5793639421463013, 'Positive': 0.05991160497069359}"
joebidencomprehend.csv,219,NEUTRAL,"{'Mixed': 0.00052720180246979, 'Negative': 0.47874531149864197, 'Neutral': 0.5202124714851379, 'Positive': 0.0005150554934516549}"
joebidencomprehend.csv,229,NEGATIVE,"{'Mixed': 0.0010121753439307213, 'Negative': 0.7356969714164734, 'Neutral': 0.26235029101371765, 'Positive': 0.0009405799210071564}"
joebidencomprehend.csv,232,NEGATIVE,"{'Mixed': 0.021139035001397133, 'Negative': 0.6516231894493103, 'Neutral': 0.3211037814617157, 'Positive': 0.006133965216577053}"
joebidencomprehend.csv,233,NEUTRAL,"{'Mixed': 0.12604722380638123, 'Negative': 0.035319630056619644, 'Neutral': 0.8276150226593018, 'Positive': 0.01101813092827797}"
joebidencomprehend.csv,237,NEUTRAL,"{'Mixed': 0.0363256074488163, 'Negative': 0.06292558461427689, 'Neutral': 0.806522011756897, 'Positive': 0.0942268893122673}"
joebidencomprehend.csv,239,NEUTRAL,"{'Mixed': 0.4333786368370056, 'Negative': 0.05418439954519272, 'Neutral': 0.4773946702480316, 'Positive': 0.035042330622673035}"
joebidencomprehend.csv,240,NEUTRAL,"{'Mixed': 0.00010744043538579717, 'Negative': 0.04879101738333702, 'Neutral': 0.9452695250511169, 'Positive': 0.005832042545080185}"
joebidencomprehend.csv,242,NEUTRAL,"{'Mixed': 0.0012545656645670533, 'Negative': 0.18208162486553192, 'Neutral': 0.8152408003807068, 'Positive': 0.0014229980297386646}"
joebidencomprehend.csv,262,NEUTRAL,"{'Mixed': 0.4477454125881195, 'Negative': 0.06592381000518799, 'Neutral': 0.4617238938808441, 'Positive': 0.024606890976428986}"
joebidencomprehend.csv,209,NEUTRAL,"{'Mixed': 0.0005573451053351164, 'Negative': 0.006165113300085068, 'Neutral': 0.9777687788009644, 'Positive': 0.0155087411403656}"
joebidencomprehend.csv,214,NEUTRAL,"{'Mixed': 0.0006894865073263645, 'Negative': 0.01907460391521454, 'Neutral': 0.9667292833328247, 'Positive': 0.013506535440683365}"
joebidencomprehend.csv,220,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,222,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,223,NEUTRAL,"{'Mixed': 0.03263505920767784, 'Negative': 0.20319132506847382, 'Neutral': 0.7468035221099854, 'Positive': 0.01737007312476635}"
joebidencomprehend.csv,224,NEUTRAL,"{'Mixed': 0.00020245603809598833, 'Negative': 0.00979557540267706, 'Neutral': 0.9877804517745972, 'Positive': 0.002221515169367194}"
joebidencomprehend.csv,226,NEUTRAL,"{'Mixed': 0.0271676704287529, 'Negative': 0.2236175835132599, 'Neutral': 0.7429491877555847, 'Positive': 0.0062655736692249775}"
joebidencomprehend.csv,227,NEUTRAL,"{'Mixed': 0.0010088245617225766, 'Negative': 0.0004711824294645339, 'Neutral': 0.9809218049049377, 'Positive': 0.017598215490579605}"
joebidencomprehend.csv,228,NEUTRAL,"{'Mixed': 6.778114038752392e-05, 'Negative': 0.00930206011980772, 'Neutral': 0.967402458190918, 'Positive': 0.023227624595165253}"
joebidencomprehend.csv,230,NEUTRAL,"{'Mixed': 0.10742416977882385, 'Negative': 0.2882831394672394, 'Neutral': 0.5697448253631592, 'Positive': 0.034547872841358185}"
joebidencomprehend.csv,236,NEUTRAL,"{'Mixed': 0.003589208470657468, 'Negative': 0.002755597233772278, 'Neutral': 0.9317257404327393, 'Positive': 0.06192946806550026}"
joebidencomprehend.csv,238,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,241,NEUTRAL,"{'Mixed': 0.0008701201295480132, 'Negative': 0.0018954029073938727, 'Neutral': 0.9945574998855591, 'Positive': 0.002676952863112092}"
joebidencomprehend.csv,249,NEUTRAL,"{'Mixed': 0.0007286226027645171, 'Negative': 0.01770404726266861, 'Neutral': 0.9763350486755371, 'Positive': 0.005232302937656641}"
joebidencomprehend.csv,250,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,251,NEUTRAL,"{'Mixed': 8.910062024369836e-05, 'Negative': 0.0023840197827667, 'Neutral': 0.9927284717559814, 'Positive': 0.004798388108611107}"
joebidencomprehend.csv,252,NEGATIVE,"{'Mixed': 0.003376511624082923, 'Negative': 0.6244608759880066, 'Neutral': 0.3683573603630066, 'Positive': 0.0038051926530897617}"
joebidencomprehend.csv,254,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,256,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,257,NEUTRAL,"{'Mixed': 0.00015223896480165422, 'Negative': 0.002233803039416671, 'Neutral': 0.991350531578064, 'Positive': 0.006263484247028828}"
joebidencomprehend.csv,259,NEUTRAL,"{'Mixed': 0.007857090793550014, 'Negative': 0.07044482231140137, 'Neutral': 0.8868036270141602, 'Positive': 0.034894511103630066}"
joebidencomprehend.csv,260,NEGATIVE,"{'Mixed': 0.015631694346666336, 'Negative': 0.6322837471961975, 'Neutral': 0.34873443841934204, 'Positive': 0.0033502269070595503}"
joebidencomprehend.csv,269,NEUTRAL,"{'Mixed': 0.000972728303167969, 'Negative': 0.016011904925107956, 'Neutral': 0.9388900399208069, 'Positive': 0.044125307351350784}"
joebidencomprehend.csv,270,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,272,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,273,NEUTRAL,"{'Mixed': 0.3453943133354187, 'Negative': 0.21578006446361542, 'Neutral': 0.4124864339828491, 'Positive': 0.026339171454310417}"
joebidencomprehend.csv,275,NEUTRAL,"{'Mixed': 0.003593290923163295, 'Negative': 0.1865157186985016, 'Neutral': 0.8074225783348083, 'Positive': 0.0024684106465429068}"
joebidencomprehend.csv,277,NEUTRAL,"{'Mixed': 0.016938412562012672, 'Negative': 0.06943123787641525, 'Neutral': 0.9074768424034119, 'Positive': 0.006153499707579613}"
joebidencomprehend.csv,278,MIXED,"{'Mixed': 0.7103086113929749, 'Negative': 0.09915831685066223, 'Neutral': 0.17547032237052917, 'Positive': 0.015062798745930195}"
joebidencomprehend.csv,279,NEUTRAL,"{'Mixed': 0.00016096234321594238, 'Negative': 0.009273253381252289, 'Neutral': 0.9815645813941956, 'Positive': 0.009001142345368862}"
joebidencomprehend.csv,282,NEUTRAL,"{'Mixed': 0.0006045554182492197, 'Negative': 0.042915306985378265, 'Neutral': 0.9216761589050293, 'Positive': 0.03480405732989311}"
joebidencomprehend.csv,283,NEUTRAL,"{'Mixed': 0.07661522179841995, 'Negative': 0.009715153835713863, 'Neutral': 0.7086510062217712, 'Positive': 0.20501868426799774}"
joebidencomprehend.csv,284,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,287,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,289,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,294,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,295,NEGATIVE,"{'Mixed': 0.20060087740421295, 'Negative': 0.620457649230957, 'Neutral': 0.16372206807136536, 'Positive': 0.015219382010400295}"
joebidencomprehend.csv,296,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,298,NEUTRAL,"{'Mixed': 0.0693381279706955, 'Negative': 0.45048773288726807, 'Neutral': 0.472147673368454, 'Positive': 0.008026497438549995}"
joebidencomprehend.csv,302,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,311,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,315,NEUTRAL,"{'Mixed': 0.00019819047884084284, 'Negative': 0.005505267530679703, 'Neutral': 0.9935391545295715, 'Positive': 0.0007574133924208581}"
joebidencomprehend.csv,317,NEUTRAL,"{'Mixed': 0.0022252716589719057, 'Negative': 0.020975010469555855, 'Neutral': 0.9503166079521179, 'Positive': 0.026483120396733284}"
joebidencomprehend.csv,318,NEUTRAL,"{'Mixed': 0.0001597431837581098, 'Negative': 0.0006479587173089385, 'Neutral': 0.9985907673835754, 'Positive': 0.0006014956743456423}"
joebidencomprehend.csv,319,NEUTRAL,"{'Mixed': 8.987972978502512e-05, 'Negative': 0.00029179276316426694, 'Neutral': 0.9990119934082031, 'Positive': 0.0006063356995582581}"
joebidencomprehend.csv,320,NEUTRAL,"{'Mixed': 0.00013354742259252816, 'Negative': 0.0006926089408807456, 'Neutral': 0.998184859752655, 'Positive': 0.0009889926295727491}"
joebidencomprehend.csv,321,NEUTRAL,"{'Mixed': 0.00015151259140111506, 'Negative': 0.00046206481056287885, 'Neutral': 0.9987037181854248, 'Positive': 0.0006826394237577915}"
joebidencomprehend.csv,322,NEUTRAL,"{'Mixed': 8.83780958247371e-05, 'Negative': 0.0004232196370139718, 'Neutral': 0.9987836480140686, 'Positive': 0.0007047611870802939}"
joebidencomprehend.csv,323,NEUTRAL,"{'Mixed': 9.719412628328428e-05, 'Negative': 0.0005024457932449877, 'Neutral': 0.9987855553627014, 'Positive': 0.000614858407061547}"
joebidencomprehend.csv,324,NEUTRAL,"{'Mixed': 5.4183241445571184e-05, 'Negative': 0.000748888764064759, 'Neutral': 0.9987784028053284, 'Positive': 0.0004184856661595404}"
joebidencomprehend.csv,325,NEUTRAL,"{'Mixed': 4.436833842191845e-05, 'Negative': 0.0011440187226980925, 'Neutral': 0.9982696771621704, 'Positive': 0.0005418625078164041}"
joebidencomprehend.csv,326,NEUTRAL,"{'Mixed': 0.00023659745056647807, 'Negative': 0.0012259925715625286, 'Neutral': 0.9974086880683899, 'Positive': 0.0011287593515589833}"
joebidencomprehend.csv,327,NEUTRAL,"{'Mixed': 7.399480091407895e-05, 'Negative': 0.0011823151726275682, 'Neutral': 0.9979363679885864, 'Positive': 0.0008073753560893238}"
joebidencomprehend.csv,328,NEUTRAL,"{'Mixed': 0.00011236363934585825, 'Negative': 0.0010609581368044019, 'Neutral': 0.9979848861694336, 'Positive': 0.0008418518118560314}"
joebidencomprehend.csv,329,NEUTRAL,"{'Mixed': 7.451009150827304e-05, 'Negative': 0.0006744936690665781, 'Neutral': 0.9986826777458191, 'Positive': 0.0005682886694557965}"
joebidencomprehend.csv,330,NEUTRAL,"{'Mixed': 6.380557897500694e-05, 'Negative': 0.0015476333210244775, 'Neutral': 0.9973921775817871, 'Positive': 0.0009962869808077812}"
joebidencomprehend.csv,331,NEUTRAL,"{'Mixed': 0.00010643799760146067, 'Negative': 0.0016459864564239979, 'Neutral': 0.997523844242096, 'Positive': 0.0007237414247356355}"
joebidencomprehend.csv,332,NEUTRAL,"{'Mixed': 0.00011341542267473415, 'Negative': 0.0014898376539349556, 'Neutral': 0.9976894855499268, 'Positive': 0.0007071951986290514}"
joebidencomprehend.csv,333,NEUTRAL,"{'Mixed': 0.0003009403881151229, 'Negative': 0.0013942595105618238, 'Neutral': 0.9973127245903015, 'Positive': 0.0009920252487063408}"
joebidencomprehend.csv,334,NEUTRAL,"{'Mixed': 0.00023881813103798777, 'Negative': 0.002091573318466544, 'Neutral': 0.99639892578125, 'Positive': 0.0012706707930192351}"
joebidencomprehend.csv,335,NEUTRAL,"{'Mixed': 9.990132821258157e-05, 'Negative': 0.000870371179189533, 'Neutral': 0.997752845287323, 'Positive': 0.0012769218301400542}"
joebidencomprehend.csv,338,NEGATIVE,"{'Mixed': 0.0012186577077955008, 'Negative': 0.8151373863220215, 'Neutral': 0.17991262674331665, 'Positive': 0.0037314370274543762}"
joebidencomprehend.csv,344,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,345,POSITIVE,"{'Mixed': 0.26447179913520813, 'Negative': 0.08995360136032104, 'Neutral': 0.24531090259552002, 'Positive': 0.40026360750198364}"
joebidencomprehend.csv,212,NEUTRAL,"{'Mixed': 0.017178086563944817, 'Negative': 0.12016487866640091, 'Neutral': 0.8573727607727051, 'Positive': 0.005284301936626434}"
joebidencomprehend.csv,213,NEGATIVE,"{'Mixed': 0.1983616054058075, 'Negative': 0.4238521158695221, 'Neutral': 0.36803627014160156, 'Positive': 0.009750071913003922}"
joebidencomprehend.csv,221,MIXED,"{'Mixed': 0.45781779289245605, 'Negative': 0.19093768298625946, 'Neutral': 0.341295450925827, 'Positive': 0.009949108585715294}"
joebidencomprehend.csv,225,NEUTRAL,"{'Mixed': 7.701781578361988e-05, 'Negative': 0.07167819887399673, 'Neutral': 0.9072650671005249, 'Positive': 0.020979756489396095}"
joebidencomprehend.csv,231,NEUTRAL,"{'Mixed': 0.06520405411720276, 'Negative': 0.3238861560821533, 'Neutral': 0.6078577041625977, 'Positive': 0.003052104962989688}"
joebidencomprehend.csv,244,NEUTRAL,"{'Mixed': 0.00010336667764931917, 'Negative': 0.012932226061820984, 'Neutral': 0.9368463158607483, 'Positive': 0.050118014216423035}"
joebidencomprehend.csv,245,NEUTRAL,"{'Mixed': 5.5435917602153495e-05, 'Negative': 0.001145302434451878, 'Neutral': 0.994304358959198, 'Positive': 0.004494819324463606}"
joebidencomprehend.csv,246,NEUTRAL,"{'Mixed': 0.008972208015620708, 'Negative': 0.16337519884109497, 'Neutral': 0.8255242705345154, 'Positive': 0.0021282995585352182}"
joebidencomprehend.csv,253,NEUTRAL,"{'Mixed': 0.003036545356735587, 'Negative': 0.44746431708335876, 'Neutral': 0.541223406791687, 'Positive': 0.008275778964161873}"
joebidencomprehend.csv,255,NEUTRAL,"{'Mixed': 0.21506191790103912, 'Negative': 0.16566026210784912, 'Neutral': 0.567692220211029, 'Positive': 0.051585596054792404}"
joebidencomprehend.csv,258,NEUTRAL,"{'Mixed': 0.03290650621056557, 'Negative': 0.1527526080608368, 'Neutral': 0.7453588843345642, 'Positive': 0.06898197531700134}"
joebidencomprehend.csv,261,NEUTRAL,"{'Mixed': 0.0298248790204525, 'Negative': 0.4008706510066986, 'Neutral': 0.5362468361854553, 'Positive': 0.03305767849087715}"
joebidencomprehend.csv,263,MIXED,"{'Mixed': 0.4292474687099457, 'Negative': 0.3201308846473694, 'Neutral': 0.23775912821292877, 'Positive': 0.012862520292401314}"
